date,airline,flight_no,dep_time,bucket,capacity,booked,seats_available,distance_km,month
2025-08-14,GOL,GO7875,18:35:00,16:00-20:00,174,119,55,360,2025-08
2025-08-14,GOL,GO3730,19:50:00,16:00-20:00,136,110,26,360,2025-08
2025-08-14,GOL,GO4973,16:25:00,16:00-20:00,144,94,50,360,2025-08
2025-08-14,Azul,AZ4600,14:05:00,12:00-16:00,186,176,10,360,2025-08
2025-08-14,Azul,AZ6663,13:45:00,12:00-16:00,174,113,61,360,2025-08
2025-08-14,Azul,AZ6923,14:55:00,12:00-16:00,144,113,31,360,2025-08
2025-08-14,Azul,AZ2152,16:50:00,16:00-20:00,162,123,39,360,2025-08
2025-08-14,Azul,AZ1044,17:05:00,16:00-20:00,136,109,27,360,2025-08
2025-08-14,Azul,AZ5492,19:40:00,16:00-20:00,186,140,46,360,2025-08
2025-08-15,LATAM,LA1339,09:50:00,06:00-10:00,186,126,60,360,2025-08
2025-08-15,LATAM,LA5469,06:35:00,06:00-10:00,174,158,16,360,2025-08
2025-08-15,LATAM,LA7347,11:35:00,10:00-12:00,136,89,47,360,2025-08
2025-08-15,LATAM,LA7071,15:30:00,12:00-16:00,144,94,50,360,2025-08
2025-08-15,LATAM,LA8745,12:35:00,12:00-16:00,144,120,24,360,2025-08
2025-08-15,LATAM,LA2564,15:05:00,12:00-16:00,144,99,45,360,2025-08
2025-08-15,LATAM,LA3812,16:35:00,16:00-20:00,136,121,15,360,2025-08
2025-08-15,LATAM,LA7466,18:25:00,16:00-20:00,162,129,33,360,2025-08
2025-08-15,LATAM,LA4013,16:40:00,16:00-20:00,186,164,22,360,2025-08
2025-08-15,LATAM,LA3966,19:50:00,16:00-20:00,174,155,19,360,2025-08
2025-08-15,GOL,GO5129,06:55:00,06:00-10:00,186,136,50,360,2025-08
2025-08-15,GOL,GO2427,09:50:00,06:00-10:00,162,109,53,360,2025-08
2025-08-15,GOL,GO1354,07:45:00,06:00-10:00,144,96,48,360,2025-08
2025-08-15,GOL,GO6308,10:20:00,10:00-12:00,144,95,49,360,2025-08
2025-08-15,GOL,GO6574,10:45:00,10:00-12:00,144,105,39,360,2025-08
2025-08-15,GOL,GO7791,15:00:00,12:00-16:00,136,93,43,360,2025-08
2025-08-15,GOL,GO6794,12:05:00,12:00-16:00,144,136,8,360,2025-08
2025-08-15,GOL,GO4830,14:50:00,12:00-16:00,186,143,43,360,2025-08
2025-08-15,GOL,GO7553,16:20:00,16:00-20:00,144,117,27,360,2025-08
2025-08-15,Azul,AZ7366,07:20:00,06:00-10:00,162,127,35,360,2025-08
2025-08-15,Azul,AZ3751,06:35:00,06:00-10:00,136,118,18,360,2025-08
2025-08-15,Azul,AZ3502,10:05:00,10:00-12:00,174,163,11,360,2025-08
2025-08-15,Azul,AZ1998,14:30:00,12:00-16:00,186,137,49,360,2025-08
2025-08-15,Azul,AZ7600,16:15:00,16:00-20:00,162,126,36,360,2025-08
2025-08-15,Azul,AZ8243,17:15:00,16:00-20:00,144,99,45,360,2025-08
2025-08-16,LATAM,LA7547,07:15:00,06:00-10:00,186,170,16,360,2025-08
2025-08-16,LATAM,LA2993,09:10:00,06:00-10:00,186,168,18,360,2025-08
2025-08-16,LATAM,LA8707,10:45:00,10:00-12:00,144,130,14,360,2025-08
2025-08-16,LATAM,LA3371,11:40:00,10:00-12:00,162,129,33,360,2025-08
2025-08-16,LATAM,LA1215,18:10:00,16:00-20:00,186,136,50,360,2025-08
2025-08-16,LATAM,LA2140,18:20:00,16:00-20:00,162,153,9,360,2025-08
2025-08-16,LATAM,LA9610,19:40:00,16:00-20:00,136,102,34,360,2025-08
2025-08-16,LATAM,LA6671,18:15:00,16:00-20:00,174,121,53,360,2025-08
2025-08-16,LATAM,LA5239,23:20:00,20:00-06:00,136,96,40,360,2025-08
2025-08-16,LATAM,LA4771,04:15:00,20:00-06:00,162,143,19,360,2025-08
2025-08-16,GOL,GO9373,06:15:00,06:00-10:00,162,133,29,360,2025-08
2025-08-16,GOL,GO7778,09:15:00,06:00-10:00,162,122,40,360,2025-08
2025-08-16,GOL,GO4202,10:15:00,10:00-12:00,136,115,21,360,2025-08
2025-08-16,GOL,GO6946,11:05:00,10:00-12:00,174,162,12,360,2025-08
2025-08-16,GOL,GO7253,15:20:00,12:00-16:00,144,107,37,360,2025-08
2025-08-16,GOL,GO2740,12:55:00,12:00-16:00,144,101,43,360,2025-08
2025-08-16,GOL,GO8216,12:05:00,12:00-16:00,144,129,15,360,2025-08
2025-08-16,GOL,GO7033,17:35:00,16:00-20:00,186,174,12,360,2025-08
2025-08-16,GOL,GO9055,18:20:00,16:00-20:00,174,163,11,360,2025-08
2025-08-16,Azul,AZ5930,07:00:00,06:00-10:00,162,152,10,360,2025-08
2025-08-16,Azul,AZ4979,06:40:00,06:00-10:00,186,161,25,360,2025-08
2025-08-16,Azul,AZ1734,07:05:00,06:00-10:00,186,174,12,360,2025-08
2025-08-16,Azul,AZ3755,15:15:00,12:00-16:00,174,134,40,360,2025-08
2025-08-16,Azul,AZ7188,14:55:00,12:00-16:00,136,128,8,360,2025-08
2025-08-16,Azul,AZ4522,19:35:00,16:00-20:00,162,106,56,360,2025-08
2025-08-17,LATAM,LA3805,10:05:00,10:00-12:00,144,134,10,360,2025-08
2025-08-17,LATAM,LA3547,12:55:00,12:00-16:00,186,131,55,360,2025-08
2025-08-17,LATAM,LA2706,15:30:00,12:00-16:00,162,109,53,360,2025-08
2025-08-17,LATAM,LA5931,13:25:00,12:00-16:00,174,136,38,360,2025-08
2025-08-17,LATAM,LA3647,19:10:00,16:00-20:00,136,93,43,360,2025-08
2025-08-17,LATAM,LA5271,16:45:00,16:00-20:00,136,100,36,360,2025-08
2025-08-17,LATAM,LA1262,17:00:00,16:00-20:00,174,120,54,360,2025-08
2025-08-17,LATAM,LA9006,16:50:00,16:00-20:00,136,102,34,360,2025-08
2025-08-17,LATAM,LA4318,19:10:00,16:00-20:00,186,132,54,360,2025-08
2025-08-17,LATAM,LA4408,23:30:00,20:00-06:00,186,148,38,360,2025-08
2025-08-17,GOL,GO1581,06:55:00,06:00-10:00,186,170,16,360,2025-08
2025-08-17,GOL,GO3714,11:45:00,10:00-12:00,186,139,47,360,2025-08
2025-08-17,GOL,GO8546,10:15:00,10:00-12:00,136,98,38,360,2025-08
2025-08-17,GOL,GO2081,14:40:00,12:00-16:00,174,129,45,360,2025-08
2025-08-17,GOL,GO4709,17:15:00,16:00-20:00,162,109,53,360,2025-08
2025-08-17,GOL,GO5119,19:10:00,16:00-20:00,144,122,22,360,2025-08
2025-08-17,GOL,GO4168,16:20:00,16:00-20:00,174,151,23,360,2025-08
2025-08-17,GOL,GO4222,17:35:00,16:00-20:00,162,143,19,360,2025-08
2025-08-17,GOL,GO1169,22:35:00,20:00-06:00,186,123,63,360,2025-08
2025-08-17,Azul,AZ7775,09:50:00,06:00-10:00,162,133,29,360,2025-08
2025-08-17,Azul,AZ9343,08:25:00,06:00-10:00,136,92,44,360,2025-08
2025-08-17,Azul,AZ6923,15:10:00,12:00-16:00,144,136,8,360,2025-08
2025-08-17,Azul,AZ8014,14:00:00,12:00-16:00,174,142,32,360,2025-08
2025-08-17,Azul,AZ9986,16:55:00,16:00-20:00,136,121,15,360,2025-08
2025-08-17,Azul,AZ6209,22:10:00,20:00-06:00,186,134,52,360,2025-08
2025-08-18,LATAM,LA8481,07:30:00,06:00-10:00,162,122,40,360,2025-08
2025-08-18,LATAM,LA7916,06:30:00,06:00-10:00,144,134,10,360,2025-08
2025-08-18,LATAM,LA8787,09:10:00,06:00-10:00,174,134,40,360,2025-08
2025-08-18,LATAM,LA4368,12:30:00,12:00-16:00,174,159,15,360,2025-08
2025-08-18,LATAM,LA7115,14:15:00,12:00-16:00,136,109,27,360,2025-08
2025-08-18,LATAM,LA4550,14:05:00,12:00-16:00,174,136,38,360,2025-08
2025-08-18,LATAM,LA8457,17:30:00,16:00-20:00,174,142,32,360,2025-08
2025-08-18,LATAM,LA7313,17:35:00,16:00-20:00,174,130,44,360,2025-08
2025-08-18,LATAM,LA7281,17:25:00,16:00-20:00,144,131,13,360,2025-08
2025-08-18,LATAM,LA7084,19:40:00,16:00-20:00,162,153,9,360,2025-08
2025-08-18,GOL,GO9870,06:35:00,06:00-10:00,186,130,56,360,2025-08
2025-08-18,GOL,GO3878,07:30:00,06:00-10:00,144,97,47,360,2025-08
2025-08-18,GOL,GO1400,07:55:00,06:00-10:00,162,116,46,360,2025-08
2025-08-18,GOL,GO7906,15:15:00,12:00-16:00,174,157,17,360,2025-08
2025-08-18,GOL,GO8489,12:50:00,12:00-16:00,186,157,29,360,2025-08
2025-08-18,GOL,GO5200,14:50:00,12:00-16:00,144,126,18,360,2025-08
2025-08-18,GOL,GO5429,19:05:00,16:00-20:00,186,164,22,360,2025-08
2025-08-18,GOL,GO8229,17:35:00,16:00-20:00,174,126,48,360,2025-08
2025-08-18,GOL,GO2425,20:15:00,20:00-06:00,162,128,34,360,2025-08
2025-08-18,Azul,AZ4755,09:35:00,06:00-10:00,136,105,31,360,2025-08
2025-08-18,Azul,AZ3064,09:20:00,06:00-10:00,136,100,36,360,2025-08
2025-08-18,Azul,AZ9116,11:00:00,10:00-12:00,136,118,18,360,2025-08
2025-08-18,Azul,AZ7859,14:15:00,12:00-16:00,136,116,20,360,2025-08
2025-08-18,Azul,AZ7478,19:45:00,16:00-20:00,136,101,35,360,2025-08
2025-08-18,Azul,AZ2532,16:10:00,16:00-20:00,144,95,49,360,2025-08
2025-08-19,LATAM,LA8859,09:20:00,06:00-10:00,162,111,51,360,2025-08
2025-08-19,LATAM,LA9197,07:10:00,06:00-10:00,136,114,22,360,2025-08
2025-08-19,LATAM,LA1853,10:30:00,10:00-12:00,136,121,15,360,2025-08
2025-08-19,LATAM,LA1948,11:00:00,10:00-12:00,162,123,39,360,2025-08
2025-08-19,LATAM,LA7643,12:25:00,12:00-16:00,174,147,27,360,2025-08
2025-08-19,LATAM,LA3883,15:00:00,12:00-16:00,174,132,42,360,2025-08
2025-08-19,LATAM,LA4577,12:15:00,12:00-16:00,174,144,30,360,2025-08
2025-08-19,LATAM,LA9445,15:35:00,12:00-16:00,186,175,11,360,2025-08
2025-08-19,LATAM,LA4907,13:15:00,12:00-16:00,144,111,33,360,2025-08
2025-08-19,LATAM,LA5273,18:55:00,16:00-20:00,186,124,62,360,2025-08
2025-08-19,GOL,GO6593,08:25:00,06:00-10:00,136,111,25,360,2025-08
2025-08-19,GOL,GO3680,06:30:00,06:00-10:00,136,105,31,360,2025-08
2025-08-19,GOL,GO7825,10:50:00,10:00-12:00,136,114,22,360,2025-08
2025-08-19,GOL,GO3489,11:35:00,10:00-12:00,162,112,50,360,2025-08
2025-08-19,GOL,GO7845,11:25:00,10:00-12:00,144,106,38,360,2025-08
2025-08-19,GOL,GO1223,15:00:00,12:00-16:00,136,118,18,360,2025-08
2025-08-19,GOL,GO5095,15:00:00,12:00-16:00,186,136,50,360,2025-08
2025-08-19,GOL,GO8119,18:05:00,16:00-20:00,186,151,35,360,2025-08
2025-08-19,GOL,GO5979,19:35:00,16:00-20:00,136,97,39,360,2025-08
2025-08-19,Azul,AZ8647,08:35:00,06:00-10:00,136,97,39,360,2025-08
2025-08-19,Azul,AZ7225,06:30:00,06:00-10:00,136,110,26,360,2025-08
2025-08-19,Azul,AZ4837,11:05:00,10:00-12:00,174,113,61,360,2025-08
2025-08-19,Azul,AZ7539,11:00:00,10:00-12:00,136,111,25,360,2025-08
2025-08-19,Azul,AZ3812,12:55:00,12:00-16:00,162,141,21,360,2025-08
2025-08-19,Azul,AZ7207,17:45:00,16:00-20:00,186,128,58,360,2025-08
2025-08-20,LATAM,LA7573,06:35:00,06:00-10:00,162,129,33,360,2025-08
2025-08-20,LATAM,LA6698,07:25:00,06:00-10:00,186,125,61,360,2025-08
2025-08-20,LATAM,LA7892,08:30:00,06:00-10:00,162,129,33,360,2025-08
2025-08-20,LATAM,LA4337,07:40:00,06:00-10:00,136,89,47,360,2025-08
2025-08-20,LATAM,LA2484,06:55:00,06:00-10:00,144,133,11,360,2025-08
2025-08-20,LATAM,LA9553,06:35:00,06:00-10:00,144,113,31,360,2025-08
2025-08-20,LATAM,LA5516,06:50:00,06:00-10:00,144,114,30,360,2025-08
2025-08-20,LATAM,LA8364,11:20:00,10:00-12:00,186,155,31,360,2025-08
2025-08-20,LATAM,LA6633,17:20:00,16:00-20:00,136,100,36,360,2025-08
2025-08-20,LATAM,LA4945,20:30:00,20:00-06:00,186,166,20,360,2025-08
2025-08-20,GOL,GO5053,06:50:00,06:00-10:00,162,106,56,360,2025-08
2025-08-20,GOL,GO5845,06:25:00,06:00-10:00,144,115,29,360,2025-08
2025-08-20,GOL,GO6998,09:20:00,06:00-10:00,136,110,26,360,2025-08
2025-08-20,GOL,GO6660,06:50:00,06:00-10:00,162,131,31,360,2025-08
2025-08-20,GOL,GO3954,10:55:00,10:00-12:00,136,108,28,360,2025-08
2025-08-20,GOL,GO1329,16:20:00,16:00-20:00,174,164,10,360,2025-08
2025-08-20,GOL,GO2204,18:50:00,16:00-20:00,162,113,49,360,2025-08
2025-08-20,GOL,GO2978,16:45:00,16:00-20:00,136,90,46,360,2025-08
2025-08-20,GOL,GO7790,19:55:00,16:00-20:00,136,115,21,360,2025-08
2025-08-20,Azul,AZ3147,06:45:00,06:00-10:00,174,154,20,360,2025-08
2025-08-20,Azul,AZ6991,11:15:00,10:00-12:00,186,150,36,360,2025-08
2025-08-20,Azul,AZ6162,14:30:00,12:00-16:00,174,135,39,360,2025-08
2025-08-20,Azul,AZ4041,19:20:00,16:00-20:00,136,118,18,360,2025-08
2025-08-20,Azul,AZ5414,18:30:00,16:00-20:00,144,110,34,360,2025-08
2025-08-20,Azul,AZ3562,16:55:00,16:00-20:00,136,101,35,360,2025-08
2025-08-21,LATAM,LA3595,09:35:00,06:00-10:00,186,129,57,360,2025-08
2025-08-21,LATAM,LA5430,06:05:00,06:00-10:00,136,99,37,360,2025-08
2025-08-21,LATAM,LA5795,10:40:00,10:00-12:00,144,94,50,360,2025-08
2025-08-21,LATAM,LA3252,11:40:00,10:00-12:00,136,110,26,360,2025-08
2025-08-21,LATAM,LA7324,14:20:00,12:00-16:00,162,117,45,360,2025-08
2025-08-21,LATAM,LA4268,19:20:00,16:00-20:00,136,119,17,360,2025-08
2025-08-21,LATAM,LA4898,19:40:00,16:00-20:00,144,135,9,360,2025-08
2025-08-21,LATAM,LA4911,17:05:00,16:00-20:00,186,126,60,360,2025-08
2025-08-21,LATAM,LA7053,22:50:00,20:00-06:00,144,119,25,360,2025-08
2025-08-21,LATAM,LA1109,23:05:00,20:00-06:00,162,114,48,360,2025-08
2025-08-21,GOL,GO5016,06:20:00,06:00-10:00,186,168,18,360,2025-08
2025-08-21,GOL,GO2615,08:45:00,06:00-10:00,162,150,12,360,2025-08
2025-08-21,GOL,GO3427,08:00:00,06:00-10:00,186,139,47,360,2025-08
2025-08-21,GOL,GO7427,11:30:00,10:00-12:00,162,130,32,360,2025-08
2025-08-21,GOL,GO7653,10:25:00,10:00-12:00,136,106,30,360,2025-08
2025-08-21,GOL,GO7534,10:20:00,10:00-12:00,162,117,45,360,2025-08
2025-08-21,GOL,GO3437,18:10:00,16:00-20:00,136,109,27,360,2025-08
2025-08-21,GOL,GO3844,18:45:00,16:00-20:00,136,118,18,360,2025-08
2025-08-21,GOL,GO4907,23:00:00,20:00-06:00,186,128,58,360,2025-08
2025-08-21,Azul,AZ4604,06:05:00,06:00-10:00,144,131,13,360,2025-08
2025-08-21,Azul,AZ5747,06:40:00,06:00-10:00,186,155,31,360,2025-08
2025-08-21,Azul,AZ1507,11:15:00,10:00-12:00,162,128,34,360,2025-08
2025-08-21,Azul,AZ2939,11:15:00,10:00-12:00,144,97,47,360,2025-08
2025-08-21,Azul,AZ2758,15:50:00,12:00-16:00,186,127,59,360,2025-08
2025-08-21,Azul,AZ4389,12:50:00,12:00-16:00,136,92,44,360,2025-08
2025-08-22,LATAM,LA5636,06:25:00,06:00-10:00,174,153,21,360,2025-08
2025-08-22,LATAM,LA8876,06:50:00,06:00-10:00,136,128,8,360,2025-08
2025-08-22,LATAM,LA2329,10:10:00,10:00-12:00,174,125,49,360,2025-08
2025-08-22,LATAM,LA4015,12:25:00,12:00-16:00,186,152,34,360,2025-08
2025-08-22,LATAM,LA1970,18:05:00,16:00-20:00,174,161,13,360,2025-08
2025-08-22,LATAM,LA2238,17:35:00,16:00-20:00,186,141,45,360,2025-08
2025-08-22,LATAM,LA4546,19:10:00,16:00-20:00,174,129,45,360,2025-08
2025-08-22,LATAM,LA7371,17:10:00,16:00-20:00,144,113,31,360,2025-08
2025-08-22,LATAM,LA9152,01:50:00,20:00-06:00,174,115,59,360,2025-08
2025-08-22,LATAM,LA2354,21:30:00,20:00-06:00,162,118,44,360,2025-08
2025-08-22,GOL,GO6215,09:00:00,06:00-10:00,186,123,63,360,2025-08
2025-08-22,GOL,GO7014,08:10:00,06:00-10:00,162,139,23,360,2025-08
2025-08-22,GOL,GO9432,08:10:00,06:00-10:00,162,141,21,360,2025-08
2025-08-22,GOL,GO1159,11:10:00,10:00-12:00,144,94,50,360,2025-08
2025-08-22,GOL,GO8886,17:55:00,16:00-20:00,162,119,43,360,2025-08
2025-08-22,GOL,GO2734,16:45:00,16:00-20:00,174,134,40,360,2025-08
2025-08-22,GOL,GO8385,19:40:00,16:00-20:00,186,124,62,360,2025-08
2025-08-22,GOL,GO2115,18:35:00,16:00-20:00,186,164,22,360,2025-08
2025-08-22,GOL,GO8009,21:00:00,20:00-06:00,162,153,9,360,2025-08
2025-08-22,Azul,AZ7877,06:25:00,06:00-10:00,136,96,40,360,2025-08
2025-08-22,Azul,AZ2935,10:15:00,10:00-12:00,186,121,65,360,2025-08
2025-08-22,Azul,AZ4560,12:20:00,12:00-16:00,186,147,39,360,2025-08
2025-08-22,Azul,AZ6779,17:45:00,16:00-20:00,162,151,11,360,2025-08
2025-08-22,Azul,AZ8758,17:00:00,16:00-20:00,162,150,12,360,2025-08
2025-08-22,Azul,AZ3145,03:40:00,20:00-06:00,136,122,14,360,2025-08
2025-08-23,LATAM,LA2765,07:10:00,06:00-10:00,174,117,57,360,2025-08
2025-08-23,LATAM,LA7278,08:55:00,06:00-10:00,144,125,19,360,2025-08
2025-08-23,LATAM,LA8681,07:00:00,06:00-10:00,136,97,39,360,2025-08
2025-08-23,LATAM,LA2780,10:45:00,10:00-12:00,136,118,18,360,2025-08
2025-08-23,LATAM,LA8045,11:50:00,10:00-12:00,144,116,28,360,2025-08
2025-08-23,LATAM,LA6206,13:50:00,12:00-16:00,174,163,11,360,2025-08
2025-08-23,LATAM,LA7367,15:10:00,12:00-16:00,144,96,48,360,2025-08
2025-08-23,LATAM,LA2672,17:00:00,16:00-20:00,136,119,17,360,2025-08
2025-08-23,LATAM,LA2241,17:35:00,16:00-20:00,162,136,26,360,2025-08
2025-08-23,LATAM,LA5265,18:20:00,16:00-20:00,162,109,53,360,2025-08
2025-08-23,GOL,GO3391,09:00:00,06:00-10:00,136,94,42,360,2025-08
2025-08-23,GOL,GO3004,07:40:00,06:00-10:00,174,160,14,360,2025-08
2025-08-23,GOL,GO2712,08:30:00,06:00-10:00,174,144,30,360,2025-08
2025-08-23,GOL,GO9280,10:00:00,10:00-12:00,186,160,26,360,2025-08
2025-08-23,GOL,GO3508,14:45:00,12:00-16:00,144,129,15,360,2025-08
2025-08-23,GOL,GO9993,13:25:00,12:00-16:00,144,100,44,360,2025-08
2025-08-23,GOL,GO9012,17:30:00,16:00-20:00,186,174,12,360,2025-08
2025-08-23,GOL,GO5449,20:00:00,20:00-06:00,136,106,30,360,2025-08
2025-08-23,GOL,GO3766,20:55:00,20:00-06:00,174,115,59,360,2025-08
2025-08-23,Azul,AZ7682,11:55:00,10:00-12:00,162,127,35,360,2025-08
2025-08-23,Azul,AZ5428,10:35:00,10:00-12:00,144,120,24,360,2025-08
2025-08-23,Azul,AZ2734,15:25:00,12:00-16:00,144,127,17,360,2025-08
2025-08-23,Azul,AZ6359,12:35:00,12:00-16:00,136,91,45,360,2025-08
2025-08-23,Azul,AZ4216,16:05:00,16:00-20:00,136,117,19,360,2025-08
2025-08-23,Azul,AZ6808,17:15:00,16:00-20:00,144,98,46,360,2025-08
2025-08-24,LATAM,LA9901,09:40:00,06:00-10:00,144,135,9,360,2025-08
2025-08-24,LATAM,LA5557,07:55:00,06:00-10:00,186,139,47,360,2025-08
2025-08-24,LATAM,LA6968,10:25:00,10:00-12:00,136,121,15,360,2025-08
2025-08-24,LATAM,LA5053,10:50:00,10:00-12:00,162,137,25,360,2025-08
2025-08-24,LATAM,LA8089,14:30:00,12:00-16:00,174,121,53,360,2025-08
2025-08-24,LATAM,LA8948,12:35:00,12:00-16:00,162,110,52,360,2025-08
2025-08-24,LATAM,LA4876,19:05:00,16:00-20:00,174,144,30,360,2025-08
2025-08-24,LATAM,LA8375,19:15:00,16:00-20:00,136,100,36,360,2025-08
2025-08-24,LATAM,LA1890,16:45:00,16:00-20:00,174,113,61,360,2025-08
2025-08-24,LATAM,LA9933,16:50:00,16:00-20:00,162,150,12,360,2025-08
2025-08-24,GOL,GO2487,09:10:00,06:00-10:00,162,120,42,360,2025-08
2025-08-24,GOL,GO9352,06:40:00,06:00-10:00,136,127,9,360,2025-08
2025-08-24,GOL,GO7838,12:55:00,12:00-16:00,136,98,38,360,2025-08
2025-08-24,GOL,GO9352,18:50:00,16:00-20:00,162,130,32,360,2025-08
2025-08-24,GOL,GO2787,19:50:00,16:00-20:00,136,104,32,360,2025-08
2025-08-24,GOL,GO8541,16:15:00,16:00-20:00,162,110,52,360,2025-08
2025-08-24,GOL,GO1567,16:50:00,16:00-20:00,186,142,44,360,2025-08
2025-08-24,GOL,GO2183,03:10:00,20:00-06:00,186,145,41,360,2025-08
2025-08-24,GOL,GO8659,23:55:00,20:00-06:00,186,167,19,360,2025-08
2025-08-24,Azul,AZ1895,06:30:00,06:00-10:00,144,95,49,360,2025-08
2025-08-24,Azul,AZ1784,07:40:00,06:00-10:00,136,121,15,360,2025-08
2025-08-24,Azul,AZ8832,08:55:00,06:00-10:00,162,123,39,360,2025-08
2025-08-24,Azul,AZ4631,06:55:00,06:00-10:00,186,173,13,360,2025-08
2025-08-24,Azul,AZ3890,12:15:00,12:00-16:00,136,109,27,360,2025-08
2025-08-24,Azul,AZ1423,17:35:00,16:00-20:00,136,109,27,360,2025-08
2025-08-25,LATAM,LA6893,08:50:00,06:00-10:00,136,109,27,360,2025-08
2025-08-25,LATAM,LA2656,06:10:00,06:00-10:00,144,117,27,360,2025-08
2025-08-25,LATAM,LA4612,09:50:00,06:00-10:00,144,96,48,360,2025-08
2025-08-25,LATAM,LA2594,06:20:00,06:00-10:00,174,164,10,360,2025-08
2025-08-25,LATAM,LA3222,08:10:00,06:00-10:00,144,117,27,360,2025-08
2025-08-25,LATAM,LA7056,10:45:00,10:00-12:00,162,152,10,360,2025-08
2025-08-25,LATAM,LA4572,10:45:00,10:00-12:00,186,144,42,360,2025-08
2025-08-25,LATAM,LA9557,10:30:00,10:00-12:00,174,151,23,360,2025-08
2025-08-25,LATAM,LA1274,14:55:00,12:00-16:00,174,127,47,360,2025-08
2025-08-25,LATAM,LA7482,18:50:00,16:00-20:00,144,96,48,360,2025-08
2025-08-25,GOL,GO8200,08:55:00,06:00-10:00,174,146,28,360,2025-08
2025-08-25,GOL,GO3589,08:05:00,06:00-10:00,174,147,27,360,2025-08
2025-08-25,GOL,GO2772,11:00:00,10:00-12:00,174,141,33,360,2025-08
2025-08-25,GOL,GO2220,11:15:00,10:00-12:00,162,133,29,360,2025-08
2025-08-25,GOL,GO9967,15:10:00,12:00-16:00,174,162,12,360,2025-08
2025-08-25,GOL,GO2886,12:50:00,12:00-16:00,186,155,31,360,2025-08
2025-08-25,GOL,GO2186,12:45:00,12:00-16:00,174,144,30,360,2025-08
2025-08-25,GOL,GO7980,19:30:00,16:00-20:00,136,99,37,360,2025-08
2025-08-25,GOL,GO2477,19:55:00,16:00-20:00,136,107,29,360,2025-08
2025-08-25,Azul,AZ4933,08:15:00,06:00-10:00,174,117,57,360,2025-08
2025-08-25,Azul,AZ5654,07:55:00,06:00-10:00,162,141,21,360,2025-08
2025-08-25,Azul,AZ5681,07:10:00,06:00-10:00,186,160,26,360,2025-08
2025-08-25,Azul,AZ9101,14:15:00,12:00-16:00,136,99,37,360,2025-08
2025-08-25,Azul,AZ3355,13:50:00,12:00-16:00,186,154,32,360,2025-08
2025-08-25,Azul,AZ7967,16:05:00,16:00-20:00,162,114,48,360,2025-08
2025-08-26,LATAM,LA1553,06:40:00,06:00-10:00,144,133,11,360,2025-08
2025-08-26,LATAM,LA5716,08:20:00,06:00-10:00,144,119,25,360,2025-08
2025-08-26,LATAM,LA7926,08:20:00,06:00-10:00,136,111,25,360,2025-08
2025-08-26,LATAM,LA1899,10:10:00,10:00-12:00,136,91,45,360,2025-08
2025-08-26,LATAM,LA3231,14:25:00,12:00-16:00,136,99,37,360,2025-08
2025-08-26,LATAM,LA6979,15:30:00,12:00-16:00,144,132,12,360,2025-08
2025-08-26,LATAM,LA6201,15:30:00,12:00-16:00,136,95,41,360,2025-08
2025-08-26,LATAM,LA6563,18:55:00,16:00-20:00,144,106,38,360,2025-08
2025-08-26,LATAM,LA4292,16:10:00,16:00-20:00,162,118,44,360,2025-08
2025-08-26,LATAM,LA7507,16:10:00,16:00-20:00,136,106,30,360,2025-08
2025-08-26,GOL,GO1912,07:45:00,06:00-10:00,174,164,10,360,2025-08
2025-08-26,GOL,GO3366,07:40:00,06:00-10:00,144,105,39,360,2025-08
2025-08-26,GOL,GO4654,06:45:00,06:00-10:00,174,152,22,360,2025-08
2025-08-26,GOL,GO3651,12:40:00,12:00-16:00,144,128,16,360,2025-08
2025-08-26,GOL,GO2994,12:15:00,12:00-16:00,136,110,26,360,2025-08
2025-08-26,GOL,GO5244,12:00:00,12:00-16:00,136,105,31,360,2025-08
2025-08-26,GOL,GO8181,19:00:00,16:00-20:00,136,105,31,360,2025-08
2025-08-26,GOL,GO9692,17:55:00,16:00-20:00,174,130,44,360,2025-08
2025-08-26,GOL,GO8410,22:35:00,20:00-06:00,136,116,20,360,2025-08
2025-08-26,Azul,AZ2613,06:20:00,06:00-10:00,174,150,24,360,2025-08
2025-08-26,Azul,AZ1367,13:00:00,12:00-16:00,174,156,18,360,2025-08
2025-08-26,Azul,AZ7272,13:40:00,12:00-16:00,186,167,19,360,2025-08
2025-08-26,Azul,AZ2147,19:15:00,16:00-20:00,162,130,32,360,2025-08
2025-08-26,Azul,AZ5830,17:50:00,16:00-20:00,174,159,15,360,2025-08
2025-08-26,Azul,AZ6887,18:15:00,16:00-20:00,136,112,24,360,2025-08
2025-08-27,LATAM,LA6184,09:40:00,06:00-10:00,162,135,27,360,2025-08
2025-08-27,LATAM,LA9276,07:25:00,06:00-10:00,174,129,45,360,2025-08
2025-08-27,LATAM,LA9522,06:05:00,06:00-10:00,144,113,31,360,2025-08
2025-08-27,LATAM,LA4453,08:40:00,06:00-10:00,162,122,40,360,2025-08
2025-08-27,LATAM,LA9253,06:35:00,06:00-10:00,162,152,10,360,2025-08
2025-08-27,LATAM,LA9824,10:25:00,10:00-12:00,162,117,45,360,2025-08
2025-08-27,LATAM,LA1149,11:45:00,10:00-12:00,174,140,34,360,2025-08
2025-08-27,LATAM,LA8561,19:55:00,16:00-20:00,144,119,25,360,2025-08
2025-08-27,LATAM,LA7533,17:40:00,16:00-20:00,144,136,8,360,2025-08
2025-08-27,LATAM,LA7660,18:35:00,16:00-20:00,144,131,13,360,2025-08
